"DV_Exposure","conflict_frequency","Unsafe_Score","age_group","education_level","marital_status","conflict_frequency_num"
0,"Weekly",0.333333333333333,"30 – 39 years","College","Living with Partner",4
0,"Never",0.25,"30 – 39 years","Completed secondary","Living with Partner",1
0,"Never",0.0909090909090909,"30 – 39 years","Completed secondary","Living with Partner",1
0,"Daily",0.416666666666667,"30 – 39 years","Completed secondary","Living with Partner",5
0,"Never",0.333333333333333,"30 – 39 years","Completed secondary","Living with Partner",1
0,"Monthly",0.583333333333333,"18 – 29 years","Completed secondary","Single",3
0,"Once or twice",0.75,"40 – 49 years","Completed secondary","Living with Partner",2
0,"Weekly",0.416666666666667,"40 – 49 years","College","Living with Partner",4
0,"Never",0.166666666666667,"50 – 59 years","Completed secondary","Separated / Divorced",1
0,"Monthly",0.333333333333333,"50 – 59 years","Less than primary","Single",3
0,"Weekly",0.416666666666667,"18 – 29 years","College","Single",4
0,"Once or twice",0.5,"40 – 49 years","Completed secondary","Living with Partner",2
0,"Monthly",0.212121212121212,"40 – 49 years","Less than primary","Living with Partner",3
0,"Once or twice",0.5,"40 – 49 years","Completed secondary","Living with Partner",2
0,"Never",0.25,"18 – 29 years","College","Single",1
0,"Once or twice",0.25,"18 – 29 years","Completed secondary","Single",2
0,"Once or twice",0.583333333333333,"18 – 29 years","Post College","Living with Partner",2
0,"Weekly",0.583333333333333,"30 – 39 years","Completed secondary","Living with Partner",4
0,"Weekly",0.212121212121212,"40 – 49 years","Completed primary","Living with Partner",4
0,"Once or twice",0.333333333333333,"18 – 29 years","Completed secondary","Living with Partner",2
0,"Never",0.166666666666667,"50 – 59 years","Completed primary","Living with Partner",1
0,"Never",0.166666666666667,"40 – 49 years","Completed secondary","Living with Partner",1
0,"Never",0.25,"40 – 49 years","Completed secondary","Living with Partner",1
0,"Weekly",0.416666666666667,"40 – 49 years","Completed primary","Living with Partner",4
0,"Daily",0.25,"18 – 29 years","Completed secondary","Single",5
0,"Once or twice",0.666666666666667,"30 – 39 years","Completed secondary","Living with Partner",2
0,"Once or twice",0.416666666666667,"50 – 59 years","College","Living with Partner",2
0,"Never",0.416666666666667,"50 – 59 years","Completed secondary","Living with Partner",1
0,"Daily",0.333333333333333,"50 – 59 years","Completed secondary","Living with Partner",5
0,"Once or twice",0.333333333333333,"18 – 29 years","Technical / vocational","Living with Partner",2
0,"Never",0.25,"60 years and older","Completed secondary","Living with Partner",1
0,"Never",0.0909090909090909,"40 – 49 years","College","Living with Partner",1
0,"Once or twice",0.166666666666667,"60 years and older","Technical / vocational","Living with Partner",2
0,"Monthly",0.303030303030303,"18 – 29 years","Completed secondary","Living with Partner",3
0,"Daily",0.25,"50 – 59 years","Completed secondary","Living with Partner",5
0,"Once or twice",0.25,"60 years and older","Completed primary","Widowed",2
0,"Never",0.0833333333333333,"40 – 49 years","Less than primary","Widowed",1
0,"Never",0.166666666666667,"30 – 39 years","Completed secondary","Living with Partner",1
0,"Never",0.5,"50 – 59 years","Less than primary","Living with Partner",1
0,"Once or twice",0.111111111111111,"50 – 59 years","Technical / vocational","Single",2
0,"Never",0.25,"50 – 59 years","Completed secondary","Living with Partner",1
0,"Never",0.5,"60 years and older","Technical / vocational","Separated / Divorced",1
0,"Never",0,"30 – 39 years","Completed secondary","Living with Partner",1
0,"Never",0.0833333333333333,"60 years and older","Technical / vocational","Living with Partner",1
0,"Never",0.416666666666667,"50 – 59 years","Completed secondary","Living with Partner",1
0,"Never",0.25,"18 – 29 years","Technical / vocational","Living with Partner",1
0,"Never",0.5,"50 – 59 years","Completed secondary","Living with Partner",1
0,"Once or twice",0.333333333333333,"30 – 39 years","College","Living with Partner",2
0,"Never",0.0833333333333333,"60 years and older","Technical / vocational","Widowed",1
0,"Once or twice",0.5,"18 – 29 years","College","Single",2
0,"Weekly",0.545454545454545,"50 – 59 years","College","Living with Partner",4
0,"Never",0.166666666666667,"60 years and older","Completed secondary","Living with Partner",1
0,"Weekly",0.166666666666667,"30 – 39 years","Completed secondary","Living with Partner",4
0,"Never",0.0833333333333333,"60 years and older","Completed secondary","Living with Partner",1
0,"Never",0.416666666666667,"18 – 29 years","Completed secondary","Single",1
0,"Never",0.222222222222222,"40 – 49 years","Technical / vocational","Single",1
0,"Weekly",0.242424242424242,"40 – 49 years","College","Living with Partner",4
0,"Never",0.166666666666667,"60 years and older","College","Widowed",1
0,"Never",0.25,"18 – 29 years","Completed secondary","Living with Partner",1
0,"Never",0.833333333333333,"50 – 59 years","Completed secondary","Living with Partner",1
0,"Weekly",0.666666666666667,"60 years and older","Completed secondary","Living with Partner",4
0,"Once or twice",0.25,"18 – 29 years","Completed primary","Living with Partner",2
0,"Never",0.25,"18 – 29 years","College","Living with Partner",1
0,"Once or twice",0.0833333333333333,"40 – 49 years","College","Living with Partner",2
0,"Monthly",0.5,"30 – 39 years","College","Living with Partner",3
0,"Never",0.133333333333333,"60 years and older","College","Living with Partner",1
0,"Once or twice",0.222222222222222,"30 – 39 years","Technical / vocational","Living with Partner",2
0,"Weekly",0.181818181818182,"18 – 29 years","Completed secondary","Living with Partner",4
0,"Once or twice",0.291666666666667,"40 – 49 years","Completed secondary","Separated / Divorced",2
0,"Weekly",0.333333333333333,"50 – 59 years","Completed primary","Living with Partner",4
0,"Never",0,"30 – 39 years","Completed secondary","Living with Partner",1
0,"Never",0.416666666666667,"30 – 39 years","College","Living with Partner",1
0,"Never",0.0833333333333333,"30 – 39 years","Completed secondary","Living with Partner",1
0,"Weekly",0.333333333333333,"30 – 39 years","Completed secondary","Single",4
0,"Weekly",0.151515151515152,"18 – 29 years","Completed secondary","Living with Partner",4
0,"Once or twice",0.333333333333333,"30 – 39 years","Completed secondary","Living with Partner",2
0,"Once or twice",0.0909090909090909,"18 – 29 years","Completed secondary","Living with Partner",2
0,"Once or twice",0.166666666666667,"18 – 29 years","Technical / vocational","Single",2
0,"Once or twice",0.333333333333333,"18 – 29 years","Technical / vocational","Living with Partner",2
0,"Never",0.333333333333333,"50 – 59 years","College","Living with Partner",1
0,"Monthly",0.75,"30 – 39 years","Completed primary","Living with Partner",3
0,"Daily",0.166666666666667,"60 years and older","Completed primary","Living with Partner",5
0,"Never",0.416666666666667,"50 – 59 years","Completed primary","Living with Partner",1
0,"Once or twice",0.166666666666667,"18 – 29 years","College","Living with Partner",2
0,"Weekly",0.666666666666667,"40 – 49 years","Completed secondary","Living with Partner",4
0,"Weekly",0.272727272727273,"40 – 49 years","College","Living with Partner",4
0,"Never",0.166666666666667,"40 – 49 years","Completed secondary","Single",1
0,"Never",0.25,"60 years and older","Less than primary","Living with Partner",1
0,"Never",0.916666666666667,"40 – 49 years","Completed primary","Living with Partner",1
0,"Never",0.0833333333333333,"18 – 29 years","Completed secondary","Single",1
0,"Never",0.25,"50 – 59 years","Completed primary","Living with Partner",1
0,"Once or twice",0.25,"30 – 39 years","Post College","Single",2
0,"Never",0.5,"18 – 29 years","Technical / vocational","Single",1
0,"Never",0.333333333333333,"60 years and older","Less than primary","Living with Partner",1
0,"Once or twice",0.583333333333333,"30 – 39 years","Completed primary","Living with Partner",2
0,"Never",0.416666666666667,"18 – 29 years","Completed secondary","Single",1
0,"Never",0.111111111111111,"18 – 29 years","Post College","Single",1
0,"Once or twice",0.75,"30 – 39 years","College","Living with Partner",2
0,"Once or twice",0.363636363636364,"40 – 49 years","Completed secondary","Living with Partner",2
0,"Weekly",0.5,"40 – 49 years","College","Living with Partner",4
0,"Never",0.666666666666667,"40 – 49 years","Completed secondary","Living with Partner",1
0,"Once or twice",0.0833333333333333,"30 – 39 years","Completed secondary","Living with Partner",2
0,"Once or twice",0.416666666666667,"18 – 29 years","Completed primary","Living with Partner",2
0,"Once or twice",0.242424242424242,"18 – 29 years","College","Living with Partner",2
0,"Once or twice",0.333333333333333,"18 – 29 years","Completed secondary","Separated / Divorced",2
0,"Monthly",0.583333333333333,"18 – 29 years","Completed primary","Living with Partner",3
0,"Never",0.25,"30 – 39 years","Technical / vocational","Living with Partner",1
0,"Once or twice",0.166666666666667,"18 – 29 years","Completed secondary","Living with Partner",2
0,"Once or twice",0.333333333333333,"30 – 39 years","Completed secondary","Living with Partner",2
0,"Once or twice",0.333333333333333,"18 – 29 years","College","Single",2
0,"Never",0.333333333333333,"30 – 39 years","College","Living with Partner",1
0,"Once or twice",0.166666666666667,"60 years and older","Completed secondary","Living with Partner",2
0,"Monthly",0,"60 years and older","College","Living with Partner",3
0,"Once or twice",0.166666666666667,"18 – 29 years","Completed secondary","Single",2
0,"Daily",0.333333333333333,"50 – 59 years","Completed secondary","Living with Partner",5
0,"Never",0.583333333333333,"40 – 49 years","Completed secondary","Living with Partner",1
0,"Never",0.416666666666667,"30 – 39 years","Completed primary","Living with Partner",1
0,"Never",0.416666666666667,"18 – 29 years","College","Living with Partner",1
0,"Once or twice",0.166666666666667,"18 – 29 years","Completed secondary","Living with Partner",2
0,"Daily",0.25,"18 – 29 years","Completed primary","Living with Partner",5
0,"Once or twice",0.5,"18 – 29 years","College","Living with Partner",2
0,"Weekly",0.333333333333333,"30 – 39 years","Completed secondary","Living with Partner",4
0,"Once or twice",0.0833333333333333,"40 – 49 years","Completed primary","Living with Partner",2
0,"Never",0.25,"30 – 39 years","College","Living with Partner",1
0,"Never",0.416666666666667,"30 – 39 years","Completed primary","Living with Partner",1
0,"Never",0.0833333333333333,"60 years and older","Completed secondary","Living with Partner",1
0,"Never",0.25,"50 – 59 years","Completed secondary","Living with Partner",1
0,"Never",0.583333333333333,"50 – 59 years","Completed secondary","Living with Partner",1
0,"Once or twice",0.25,"40 – 49 years","College","Living with Partner",2
0,"Never",0,"60 years and older","Completed primary","Widowed",1
0,"Once or twice",0.333333333333333,"30 – 39 years","Post College","Single",2
0,"Never",0.416666666666667,"18 – 29 years","Completed secondary","Single",1
0,"Monthly",0.833333333333333,"30 – 39 years","Completed secondary","Living with Partner",3
0,"Never",0.416666666666667,"30 – 39 years","College","Living with Partner",1
0,"Never",0.25,"30 – 39 years","College","Living with Partner",1
0,"Never",0.416666666666667,"30 – 39 years","College","Living with Partner",1
0,"Once or twice",0,"50 – 59 years","Completed secondary","Living with Partner",2
0,"Weekly",0.25,"18 – 29 years","Completed secondary","Living with Partner",4
0,"Once or twice",0.0833333333333333,"50 – 59 years","Completed primary","Widowed",2
0,"Once or twice",0.0833333333333333,"18 – 29 years","Less than primary","Living with Partner",2
0,"Once or twice",0.583333333333333,"50 – 59 years","Completed secondary","Single",2
0,"Never",0.111111111111111,"60 years and older","Completed primary","Living with Partner",1
0,"Once or twice",0.583333333333333,"30 – 39 years","Completed secondary","Living with Partner",2
0,"Once or twice",0.25,"18 – 29 years","Completed secondary","Single",2
0,"Once or twice",0.242424242424242,"18 – 29 years","Completed secondary","Single",2
0,"Once or twice",0.416666666666667,"30 – 39 years","College","Living with Partner",2
0,"Never",0,"30 – 39 years","Less than primary","Living with Partner",1
0,"Once or twice",0.583333333333333,"30 – 39 years","Completed secondary","Living with Partner",2
0,"Once or twice",0.416666666666667,"50 – 59 years","Completed secondary","Single",2
0,"Never",0.25,"30 – 39 years","Completed secondary","Living with Partner",1
